disease,symptoms,disease_id
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
urinary tract infection,"painful urination,suprapubic pain,sharp abdominal pain",192
histoplasmosis,"lacrimation,ache all over,cough",82
histoplasmosis,"lacrimation,ache all over,cough",82
histoplasmosis,"lacrimation,ache all over,cough",82
histoplasmosis,"lacrimation,ache all over,cough",82
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
arrhythmia,"palpitations,sharp chest pain,dizziness",12
trigeminal neuralgia,"facial pain,headache,dizziness",187
trigeminal neuralgia,"facial pain,headache,dizziness",187
trigeminal neuralgia,"facial pain,headache,dizziness",187
trigeminal neuralgia,"facial pain,headache,dizziness",187
trigeminal neuralgia,"facial pain,headache,dizziness",187
trigeminal neuralgia,"facial pain,headache,dizziness",187
trigeminal neuralgia,"facial pain,headache,dizziness",187
trigeminal neuralgia,"facial pain,headache,dizziness",187
trigeminal neuralgia,"facial pain,headache,dizziness",187
trigeminal neuralgia,"facial pain,headache,dizziness",187
trigeminal neuralgia,"facial pain,headache,dizziness",187
trigeminal neuralgia,"facial pain,headache,dizziness",187
trigeminal neuralgia,"facial pain,headache,dizziness",187
trigeminal neuralgia,"facial pain,headache,dizziness",187
trigeminal neuralgia,"facial pain,headache,dizziness",187
trigeminal neuralgia,"facial pain,headache,dizziness",187
trigeminal neuralgia,"facial pain,headache,dizziness",187
trigeminal neuralgia,"facial pain,headache,dizziness",187
ankylosing spondylitis,"back pain,low back pain,hip pain",7
ankylosing spondylitis,"back pain,low back pain,hip pain",7
ankylosing spondylitis,"back pain,low back pain,hip pain",7
ankylosing spondylitis,"back pain,low back pain,hip pain",7
ankylosing spondylitis,"back pain,low back pain,hip pain",7
ankylosing spondylitis,"back pain,low back pain,hip pain",7
ankylosing spondylitis,"back pain,low back pain,hip pain",7
ankylosing spondylitis,"back pain,low back pain,hip pain",7
ankylosing spondylitis,"back pain,low back pain,hip pain",7
ankylosing spondylitis,"back pain,low back pain,hip pain",7
neurosis,"depressive or psychotic symptoms,depression,anxiety and nervousness",125
neurosis,"depressive or psychotic symptoms,depression,anxiety and nervousness",125
neurosis,"depressive or psychotic symptoms,depression,anxiety and nervousness",125
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
prostate cancer,"retention of urine,blood in urine,symptoms of prostate",150
cerebral edema,"headache,neck pain,focal weakness",30
cerebral edema,"headache,neck pain,focal weakness",30
chronic pancreatitis,"sharp abdominal pain,vomiting,nausea",37
chronic pancreatitis,"sharp abdominal pain,vomiting,nausea",37
carcinoid syndrome,"involuntary urination,knee lump or mass,neck cramps or spasms",26
seborrheic keratosis,"skin lesion,abnormal appearing skin,skin moles",168
multiple sclerosis,"fatigue,loss of sensation,headache",118
multiple sclerosis,"fatigue,loss of sensation,headache",118
multiple sclerosis,"fatigue,loss of sensation,headache",118
multiple sclerosis,"fatigue,loss of sensation,headache",118
multiple sclerosis,"fatigue,loss of sensation,headache",118
multiple sclerosis,"fatigue,loss of sensation,headache",118
multiple sclerosis,"fatigue,loss of sensation,headache",118
multiple sclerosis,"fatigue,loss of sensation,headache",118
multiple sclerosis,"fatigue,loss of sensation,headache",118
multiple sclerosis,"fatigue,loss of sensation,headache",118
multiple sclerosis,"fatigue,loss of sensation,headache",118
multiple sclerosis,"fatigue,loss of sensation,headache",118
multiple sclerosis,"fatigue,loss of sensation,headache",118
multiple sclerosis,"fatigue,loss of sensation,headache",118
multiple sclerosis,"fatigue,loss of sensation,headache",118
multiple sclerosis,"fatigue,loss of sensation,headache",118
multiple sclerosis,"fatigue,loss of sensation,headache",118
multiple sclerosis,"fatigue,loss of sensation,headache",118
ulcerative colitis,"diarrhea,sharp abdominal pain,blood in stool",191
ulcerative colitis,"diarrhea,sharp abdominal pain,blood in stool",191
ulcerative colitis,"diarrhea,sharp abdominal pain,blood in stool",191
ulcerative colitis,"diarrhea,sharp abdominal pain,blood in stool",191
ulcerative colitis,"diarrhea,sharp abdominal pain,blood in stool",191
ulcerative colitis,"diarrhea,sharp abdominal pain,blood in stool",191
ulcerative colitis,"diarrhea,sharp abdominal pain,blood in stool",191
ulcerative colitis,"diarrhea,sharp abdominal pain,blood in stool",191
ulcerative colitis,"diarrhea,sharp abdominal pain,blood in stool",191
ulcerative colitis,"diarrhea,sharp abdominal pain,blood in stool",191
ulcerative colitis,"diarrhea,sharp abdominal pain,blood in stool",191
ulcerative colitis,"diarrhea,sharp abdominal pain,blood in stool",191
ulcerative colitis,"diarrhea,sharp abdominal pain,blood in stool",191
ulcerative colitis,"diarrhea,sharp abdominal pain,blood in stool",191
ulcerative colitis,"diarrhea,sharp abdominal pain,blood in stool",191
ulcerative colitis,"diarrhea,sharp abdominal pain,blood in stool",191
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
angina,"sharp chest pain,shortness of breath,chest tightness",6
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
colorectal cancer,"sharp abdominal pain,rectal bleeding,blood in stool",38
skin pigmentation disorder,"abnormal appearing skin,skin rash,skin lesion",171
skin pigmentation disorder,"abnormal appearing skin,skin rash,skin lesion",171
lymphogranuloma venereum,"sore throat,nosebleed,fever",107
lymphogranuloma venereum,"sore throat,nosebleed,fever",107
toxoplasmosis,"eye redness,diminished vision,itchy scalp",184
toxoplasmosis,"eye redness,diminished vision,itchy scalp",184
toxoplasmosis,"eye redness,diminished vision,itchy scalp",184
toxoplasmosis,"eye redness,diminished vision,itchy scalp",184
toxoplasmosis,"eye redness,diminished vision,itchy scalp",184
toxoplasmosis,"eye redness,diminished vision,itchy scalp",184
toxoplasmosis,"eye redness,diminished vision,itchy scalp",184
toxoplasmosis,"eye redness,diminished vision,itchy scalp",184
diabetic ketoacidosis,"vomiting,nausea,weakness",47
diabetic ketoacidosis,"vomiting,nausea,weakness",47
diabetic ketoacidosis,"vomiting,nausea,weakness",47
diabetic ketoacidosis,"vomiting,nausea,weakness",47
diabetic ketoacidosis,"vomiting,nausea,weakness",47
diabetic ketoacidosis,"vomiting,nausea,weakness",47
diabetic ketoacidosis,"vomiting,nausea,weakness",47
diabetic ketoacidosis,"vomiting,nausea,weakness",47
diabetic ketoacidosis,"vomiting,nausea,weakness",47
diabetic ketoacidosis,"vomiting,nausea,weakness",47
granuloma inguinale,"nausea,sharp chest pain,groin pain",70
granuloma inguinale,"nausea,sharp chest pain,groin pain",70
granuloma inguinale,"nausea,sharp chest pain,groin pain",70
granuloma inguinale,"nausea,sharp chest pain,groin pain",70
granuloma inguinale,"nausea,sharp chest pain,groin pain",70
hyponatremia,"weakness,vomiting,nausea",90
hyponatremia,"weakness,vomiting,nausea",90
hyponatremia,"weakness,vomiting,nausea",90
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
soft tissue sarcoma,"skin lesion,abnormal appearing skin,skin growth",172
epilepsy,"seizures,headache,abnormal involuntary movements",60
epilepsy,"seizures,headache,abnormal involuntary movements",60
epilepsy,"seizures,headache,abnormal involuntary movements",60
epilepsy,"seizures,headache,abnormal involuntary movements",60
epilepsy,"seizures,headache,abnormal involuntary movements",60
epilepsy,"seizures,headache,abnormal involuntary movements",60
epilepsy,"seizures,headache,abnormal involuntary movements",60
epilepsy,"seizures,headache,abnormal involuntary movements",60
skin cancer,"skin lesion,abnormal appearing skin,skin moles",170
skin cancer,"skin lesion,abnormal appearing skin,skin moles",170
rheumatic fever,"itchiness of eye,knee lump or mass,bedwetting",158
